as.vector.log.thetas.	as.vector.coverage.probs.
2.18719575778807	1
7.12643738556751	0.9
4.02245424648025	1
6.72970255374393	0.9
6.11651193933662	1
6.09471982106986	0.95
5.79886218180508	0.95
3.14958357616329	1
5.74562144043698	0.95
6.9332614431634	0.9
5.37146050764258	0.9
6.86752092942531	1
7.84629292608033	0.95
4.02634318272311	0.9
5.69270445842905	0.95
4.08711081955441	1
4.20801397872508	1
4.29674282837533	1
3.8631154451322	0.95
6.98029774022833	0.95
5.10686286599635	1
7.39100810150808	1
2.58066434359582	0.95
3.95492283147204	0.95
4.68498380297906	0.95
5.74551494973083	0.95
6.75843289312052	1
5.11203102064836	1
5.47728432917211	0.95
5.82025362994701	0.95
4.61603658155809	0.9
3.94273983881725	1
3.45212712102066	0.9
4.32115722853156	1
4.1024705393769	1
5.90061137675344	0.9
8.38469492834624	1
8.45539653954609	0.95
5.35104539570033	0.95
5.13403758153964	0.9
5.36339258324964	1
4.10047958036123	0.9
2.66664098125761	0.95
3.84789967714403	0.9
4.83049826870468	1
5.03779807402211	1
5.24525546794239	1
6.0165979985816	1
4.73607479619002	0.95
1.46648455528888	1
4.82031233542891	0.95
3.28505036847348	1
6.8415609700133	1
3.04831220971319	0.95
3.47612505224157	0.95
1.18071446962057	1
4.73445660520171	0.95
5.919742210957	0.95
5.24035153498131	0.95
3.25054327494432	0.85
3.36145721736281	0.9
4.08446772740492	0.95
7.34585598299826	0.95
4.29471835860709	0.95
6.28220361893742	0.95
4.91189932601573	1
6.47821540289731	1
5.57358033525604	0.85
6.71997449775365	1
4.72850135363539	0.95
2.6535672988402	0.95
5.00780478481713	0.95
6.39890207765441	0.9
5.58672988677219	0.95
7.21735346617717	0.95
5.64977347130305	0.95
5.15277601234347	0.95
3.57186049373506	0.95
5.06680611717702	1
5.76173673144631	0.95
6.03979032181653	1
6.78366705412663	1
4.99812304950747	0.95
4.77346712153556	0.9
5.63046190959379	1
4.82295841993359	0.9
4.53772239044869	1
7.48414643940131	1
3.62233854569865	0.9
5.06228979771805	0.95
4.41261663556027	1
6.19447628427004	0.9
5.81480845889406	0.95
3.97275976412376	0.95
6.43347791647396	0.95
5.59074910131271	0.9
3.56176094849201	0.95
5.87527361430235	0.9
4.77826874093332	1
4.27224225121054	1
4.8914375629616	0.9
6.61710137588708	1
5.50782651082428	1
5.22393729537016	1
5.63521136667074	0.95
5.64536104506353	0.95
6.88167397447836	0.95
3.80670976033321	0.95
4.8929810252131	0.95
6.36153222320645	0.95
5.40106427409214	1
4.90159511622686	1
5.22220404412016	1
3.61325516652683	0.9
2.23311654905932	1
6.7254194169189	1
4.04497584340894	1
4.58919485458157	0.85
5.26973611027999	0.85
6.27955426732409	0.95
5.20840789786209	0.95
2.72501892830249	0.95
5.56635037310457	0.9
3.18728394553736	1
3.95947862257839	0.85
5.67866149776348	0.85
7.44104252954253	1
5.36414758518286	1
5.53942693164546	1
4.50555939031833	1
5.30136781230682	1
5.62983269336521	1
5.53608767238432	0.95
2.979757714326	1
6.31300746806524	1
7.35228169220221	1
4.06819284140117	1
3.18516011382045	0.85
5.71327940892005	1
4.08285565917876	0.95
6.22371501468817	0.95
7.26109052880035	0.95
5.12807809950309	1
5.07854334167661	1
6.08158387508528	1
4.65918293932309	0.95
3.37666787775797	0.95
6.71976679540001	0.9
4.87092400847959	0.95
5.39305952235327	0.9
5.66652707898521	1
3.34545347857025	0.9
5.11858912692339	0.95
4.75695712437843	0.95
5.21269838352157	1
4.58040578914663	0.95
7.06820045758931	1
6.96456894975982	0.8
4.51316301308495	1
6.35552627512538	1
5.78559877111598	1
5.97835549176157	0.95
5.12719191757615	0.9
5.53982433775128	1
4.31834913082036	0.8
5.44290480837058	0.85
5.6329581186125	0.9
2.99882073775562	1
2.29818450877315	0.95
4.20238176865732	0.95
3.25115610667265	0.95
4.02061263952764	0.95
5.34690269201911	1
5.12605806807048	1
6.68893213243119	0.95
4.32965308080674	1
6.09502464330571	1
6.54089040056074	0.9
3.09370451689185	0.9
3.92941772517758	1
5.1209858941961	0.95
3.88166071878657	1
4.36867621923897	1
6.05587083332065	1
4.1281658681293	1
4.13553922936964	0.85
5.84147966039143	1
4.69701024362249	1
4.88932840058453	0.95
4.5105863123589	1
6.97306581258954	1
4.76969328151699	0.9
5.41125964125204	0.95
4.97849318130412	0.95
4.91409892761122	0.95
5.73125549868693	0.95
6.26202644747152	1
3.43636130061099	0.95
3.73947767634235	0.95
5.48395793944779	1
3.2345687250353	0.95
8.29042319567526	0.95
3.38605734614753	0.85
3.57965067570703	0.95
5.33332850001533	0.95
5.62583171416058	0.85
6.30559390288494	0.9
4.66064981134356	1
4.39186101082564	1
5.47717115992986	0.85
6.10057364471253	1
5.39173536809672	1
3.50260284577257	0.95
6.43675362969124	1
6.94309754305832	0.95
6.483390576967	0.9
4.05100530970699	1
7.14872401477986	1
4.87989277689866	0.9
3.48634600896568	1
5.21082427998783	1
4.02733493669625	0.95
6.224995750318	0.9
5.07378166654952	0.95
5.47277748709324	1
4.50427028629284	0.85
5.64215202461824	0.95
5.72770015254466	1
4.37257048032645	1
4.84262172671584	0.85
4.13596103364184	0.95
4.89775600568221	0.95
5.17817516122226	0.9
4.31009857582794	1
4.63710561299879	0.9
4.30592929449054	1
5.91817270132335	1
5.27549601905903	1
5.75764097698016	0.95
6.50604913177764	0.9
3.86662813871036	0.95
3.35747499330741	0.95
5.85045390890776	0.95
5.91432225842573	1
2.43428841920346	1
4.43022926198621	0.95
6.37587121560071	1
5.2236650822773	1
3.79242229130561	1
4.68735036404166	1
4.28843947213199	0.95
7.23480828188437	0.9
6.61777669803662	0.85
5.89954730842401	0.8
5.23146260864883	0.9
6.53962831831642	1
5.21614271544332	0.9
6.72097243959826	1
5.21088456744709	0.9
6.7097042431285	1
6.45575061732493	0.9
5.63836383125056	0.9
4.66610873680051	1
5.91954231854977	0.9
4.44886292279006	1
4.87085231634378	1
6.0841950315604	0.8
6.63918771025424	1
5.93657531297709	1
8.55121514901483	0.9
7.83637683121582	0.95
6.42471972329514	1
3.12289759013135	0.9
7.2985668108065	1
3.36754133901776	0.9
7.8673657729919	0.9
5.13595330092631	0.95
1.91966048767401	1
6.35059934095967	0.9
6.30602599227848	0.85
4.0890532846711	0.9
5.18104555484676	1
3.86075690862615	0.85
4.57150433045898	0.95
7.46742979763539	0.95
4.8208739248818	0.95
5.20675620620071	0.85
6.09894381920204	1
6.63093361814711	0.95
3.66607136266494	0.95
6.06494065391168	0.8
5.06587036175746	0.85
5.93112244762	1
6.21994494664535	0.9
4.24184848809609	1
4.49984830922933	0.95
3.86722866232399	0.9
3.66839285054146	1
6.89935889961787	1
5.26908896964501	1
4.81933289851089	1
3.79758272983587	1
5.58323627930596	0.95
4.20429542205679	1
6.92309598287611	0.95
3.96060374102459	1
3.68240231695446	0.95
6.5974172887928	1
5.31447171807044	0.9
5.15659505007266	0.95
5.03979955964427	1
6.1776089119152	0.95
6.25939160298473	0.95
5.49468532700693	0.95
4.95387304679944	0.95
6.19030920879006	0.95
6.02060699753404	1
5.72951958962658	0.95
6.97679937387349	1
4.20975564362684	0.9
5.87840890953526	0.9
4.504638151812	0.95
5.83512439216393	1
4.06165454454621	0.95
6.85569180397098	0.95
5.53458138836842	1
7.49014079288923	0.95
6.09082062549037	0.85
4.63931143781621	0.95
7.79243067510006	0.95
5.36043364171331	0.95
3.97613016918951	1
6.05040548264203	1
5.00876078957125	0.95
7.32057731312873	0.95
7.34606838822296	0.95
2.52175136482473	1
7.9926297344444	0.9
5.70123374908539	0.95
4.25326039350378	1
4.21054792074497	0.9
2.87395346483565	1
4.11443440613546	0.95
5.2394913772704	1
5.46214837181732	0.95
4.53031189409837	0.9
6.5737447092753	0.9
8.21751182065828	0.95
6.24242751226445	1
3.40320531314833	1
4.69941949085778	0.9
6.34411782891853	0.9
2.72037649697989	0.95
5.31891963071596	0.95
7.01653605983496	0.95
5.46666778611142	1
5.32868889419708	0.95
6.70827540184543	1
6.50720927992514	0.9
7.69496623698658	0.9
6.24615320968386	0.95
4.49978884551286	0.9
5.23310227143145	1
5.459249091509	1
7.12564435073457	1
4.6170953484791	0.95
5.76539054839135	1
6.66376607164764	0.9
5.42578561360127	0.95
4.34348722306219	0.85
3.01133933038216	0.95
8.71328039533574	0.85
5.1752973209361	1
5.64611682812576	1
1.55196490893149	0.95
5.37837891038951	0.95
5.35779102464274	1
6.54085576064694	0.9
3.6959963236854	1
4.76335883385396	1
6.20414641431125	0.95
5.12745749290748	0.95
4.9740225759157	0.95
3.67853584064176	0.9
4.65326014035333	0.95
5.41048047638924	1
4.80494385959578	1
4.60464757702911	0.9
6.87956003306716	0.95
5.28636292871813	0.95
7.05237699068473	0.9
4.19081984245875	0.95
4.7433796327053	0.95
2.62813183237049	0.95
7.47604997480786	0.85
5.15958587761299	0.9
2.84388467841089	0.95
2.09012104817946	0.95
3.59431966373785	1
4.45919966897356	1
5.58210126656376	0.9
5.63941649067851	1
6.690583083579	1
5.96785923242531	0.95
3.65828609234336	0.95
2.87889816600678	0.95
3.93200685146257	1
3.6040449042671	0.9
8.57678197490231	0.9
5.67876055704387	0.95
6.07194237152138	0.95
7.26257491972434	0.85
3.00446775607093	0.95
3.67391452406489	1
4.86322865713931	1
3.47925482589748	0.95
8.01698400688596	0.9
5.94879670076575	0.9
7.04971962282815	1
6.12139626339884	0.95
7.15567139933586	0.95
4.21108653174949	1
4.64951324259492	0.95
5.6196548219603	0.95
4.16736587433159	0.85
5.24895514784106	1
3.43381141409789	1
4.27480722855032	0.95
4.44648187135944	0.9
5.6176409591581	0.95
6.06437803130484	0.9
4.42166192461767	0.85
4.88824843871442	0.9
5.73424332131065	0.95
3.2496149330638	0.95
5.31581004025694	0.85
3.22467129383138	0.95
2.58890288598883	0.9
3.10535815853641	0.95
6.81545846315002	0.95
6.33829536038447	0.95
5.34826114991922	0.95
2.34871555456306	0.95
6.22194729438467	1
3.33986016649757	0.95
5.53766792085777	0.85
4.49901480455298	1
4.95431357139067	1
5.03849123358119	1
4.12751303345577	0.95
4.20979803856721	0.95
4.7911988599706	1
6.55531724479094	0.95
6.06847038809012	0.95
4.25961530071111	1
4.3941555562125	0.9
4.62320884251596	1
6.00498253899986	0.95
8.09396883373332	0.9
4.63539849271035	0.95
6.81996084278973	1
6.4084617459728	1
4.99688184675851	0.9
5.68493551391229	0.95
3.85423137030344	1
5.34419397697867	1
3.9214482698703	0.9
6.42546167441599	0.85
3.94796710909431	0.9
4.07198488278032	1
5.81473868282319	0.95
5.1219006395682	1
5.31831385525328	0.95
2.03039488216124	0.95
4.91206525973797	1
5.69205274869588	1
5.224474050334	0.9
2.51904869681068	0.95
3.73349122748566	0.95
4.99685882254067	1
5.28114156425547	0.9
3.43470883964134	0.85
4.62204254256616	0.95
5.04330259829328	0.95
3.20014554941895	0.9
6.13021156738121	1
3.15069144059319	1
4.47843860121148	0.95
6.85322069412687	1
2.32599059674946	1
6.58153548741508	1
8.3007522498075	0.95
5.70452326455716	0.95
5.99816528586639	0.95
5.43219059561932	1
4.61232412430613	1
5.15843263332087	0.95
6.36196802395503	0.95
7.06354681557603	1
3.6560609544245	0.95
5.48442755485877	0.9
4.8665569457038	0.9
2.28849906412785	0.9
2.756030398443	0.9
7.72055942829355	0.9
6.35692368360478	0.95
7.03614536833437	0.95
4.72983809519312	0.95
5.10384077448484	0.9
4.29628126856038	1
3.65551586546443	0.85
7.84603790193602	0.9
5.49851977790485	0.95
6.22876187096137	1
5.24032286337426	0.95
4.22098802822873	1
4.53405343936481	0.95
4.85286069816711	1
3.01996986229416	0.85
4.19379016294	1
7.30920431912539	0.95
6.12367588592463	0.9
5.53543922294619	0.95
4.47382359997082	0.75
4.75220380996664	1
3.97544824332663	0.95
6.93502144510348	0.85
5.1609390451828	0.95
6.5474548211422	0.9
7.8016035911205	1
3.39814820237038	1
6.8933244188038	0.95
6.35993348069637	0.9
5.35999960481936	0.9
4.7808089093691	0.95
6.8643025245636	0.95
5.31509548790914	0.95
3.40612780178552	1
6.59297691589477	1
6.52520411120357	1
4.28586825179943	0.95
6.70066963862802	1
6.41349189220601	0.9
5.0948264054966	1
5.51394100053091	0.85
5.48523388039061	0.95
7.11260278334157	1
4.75905333402888	0.95
6.18826419925594	1
1.4427252624406	0.9
8.4570670208868	0.95
4.67130655057564	0.85
4.19047351836585	1
2.67416364845165	1
5.21041830605255	1
1.59679912066092	0.95
6.14474643801163	0.95
2.89788887087693	0.9
8.3921402058515	1
5.31735837119326	0.85
5.28480557878453	1
5.68309354893012	0.95
6.40494401512055	1
5.19837027598446	0.95
3.90359655578626	0.95
7.24507534956182	0.95
4.97015435914004	0.95
4.78376851316157	0.9
4.71471760150177	1
4.06105026304048	0.95
6.27193607240338	1
3.00907159783749	1
3.46230738999433	1
7.4274130506737	0.9
3.96592426359306	0.95
3.65640615797672	1
5.94101068454201	0.95
3.05703587083732	1
7.29853084600825	1
5.95703892521655	0.9
2.97844868725786	1
5.00223479948334	1
3.19059907134334	0.95
4.21522649169524	0.95
3.72799188845876	0.95
5.78656809840091	1
4.83150550447626	1
4.54328811898258	1
4.8492560041247	1
7.42072959784136	0.9
4.51852340097917	0.95
7.06901477919136	0.95
3.60062363553081	0.95
6.5314358293402	1
3.89847342467654	0.9
5.39241121632533	1
5.46880491523746	0.95
6.95717652897064	1
3.8542449770284	1
3.87154501417547	0.9
5.93787834196036	0.85
4.72593871263227	0.9
3.10024049260005	0.95
4.4990914674852	0.9
6.12165629428379	1
4.3655594511545	1
5.72056471743985	0.85
3.33040409752758	1
5.91492802000493	0.95
7.24948642247287	0.85
3.7928255933434	1
3.71801304279485	1
3.91152328255632	0.9
4.1370312521943	0.95
6.74201924845168	0.9
5.04934000957779	0.85
5.42940119243563	1
5.61019572899705	0.95
5.57599563603167	0.95
6.71926863181706	0.9
6.26137836464696	0.95
4.97532826070057	1
6.61337743658383	0.95
5.6483603831993	1
6.76063914868904	0.95
5.0195385484241	1
4.18089875685762	0.95
4.97583825110169	1
4.86168934420404	1
3.92533731623764	1
4.12035345328057	0.95
4.63557297359657	0.95
7.67796361403874	0.95
4.95214691113175	0.9
5.53154703984351	0.95
6.37708536458697	0.95
5.72546917807307	0.95
4.25399736387721	1
4.9741325710251	0.95
6.53648962709628	0.8
5.74496926750253	0.95
6.62369687864744	0.95
5.75839221805341	0.95
5.58554768525478	0.9
5.29264818184577	0.9
4.00976168228504	0.95
6.2510017676645	1
4.16453023117379	0.95
7.72096096267592	0.9
6.03411355453742	0.85
3.17954765495736	0.85
3.75015207720269	1
4.12274104563924	0.95
5.41798549318634	0.9
4.69414954732726	0.95
4.37809123520239	1
4.17921480689201	1
3.48142493995514	0.95
3.35436837686048	1
4.8459048984508	0.9
5.07227179341973	1
6.92918938920028	0.95
7.56706384258325	0.9
4.09908421067056	1
6.01152675827998	0.95
5.44991613086735	0.95
4.35915422665913	0.9
5.25211378311574	0.95
5.42048270940245	0.95
5.44967667898596	0.95
4.63483568828362	0.85
4.65475345601846	1
3.91805399625285	0.95
5.30400652129579	0.95
4.4418561316074	1
3.95860650924971	0.95
4.68852466102491	1
6.91932955923308	0.9
4.37270851647879	0.95
8.20757320597438	0.9
6.84662908599936	1
6.84144050010508	0.95
6.62554075986971	0.9
3.97646440245064	0.95
7.40079549638207	1
5.55593596125344	1
3.79066208258311	1
4.6534797280022	0.9
5.43256937974828	0.95
5.08178733108965	1
6.49365340528801	0.95
5.16433823123701	1
4.6015973737544	1
4.40686896445614	1
6.66657024826759	1
4.78060435523473	1
5.83406188956768	0.9
2.1746636577907	0.9
4.44083962681955	0.95
4.70615927013741	0.9
5.25953619626286	1
4.19935092882367	0.85
4.05975469720339	1
6.24862750896501	0.95
5.44644681530065	0.9
4.11423040992552	0.95
3.87332737422284	0.95
3.37908742567808	0.95
3.92235448214723	0.9
5.65984410175577	0.95
4.58103856339163	0.95
3.08828441490166	0.9
4.60651503080766	0.85
4.46375403378887	1
5.52750864739367	0.95
4.98018620687054	0.95
4.42138204735008	0.95
4.55997330198967	1
7.02958832198727	1
4.55518247177139	1
6.45809194541774	0.85
4.55193958633417	1
6.01953241958886	0.9
4.43108645568566	1
4.88146072534718	0.95
6.89251074681809	0.95
3.72086491431311	0.95
6.54913256782084	1
4.03865492509489	0.95
5.29613379703827	0.85
5.38930513884679	1
5.01321069868715	0.95
6.18108771647576	0.9
5.66577647360441	0.95
4.82052146100217	0.9
4.87415460318537	0.85
4.26016239421568	1
5.1924212419189	1
2.9661208043923	1
4.33926179837489	0.9
6.27883582603451	1
4.37456359488122	1
4.61386631571374	1
4.19352103242531	0.95
4.56461310511283	0.95
5.71640121470108	0.9
4.39692840389553	1
5.52937087524971	1
6.18790363698847	0.95
3.80439834513544	0.95
6.20877104237381	0.85
5.62711039648516	0.9
6.07623029030339	0.95
3.92839994903997	0.95
4.87239317625452	0.95
3.40496919167236	0.9
5.34590419184568	0.9
5.32763410545971	0.85
6.13408160377655	1
4.99579441973034	0.95
7.87257423307621	0.9
6.29026089371928	0.95
5.93612878071628	0.95
6.4702309152284	0.95
6.04488422047122	0.9
3.72989245532544	0.95
5.5711231472822	1
5.15975554337187	0.95
4.25214725444021	0.9
5.23838446111105	0.9
5.43406083799078	1
6.21282306044158	0.95
5.07813101487473	0.9
4.03163949879531	0.9
5.52978828970305	0.95
6.01054326713071	0.95
4.38742529592523	0.95
3.00939446436689	1
3.2883157599633	1
9.00869048269494	0.95
6.03198499168439	0.85
4.72925321334862	1
4.91499683662713	0.95
4.21465816739747	1
5.04284263960816	1
6.59855000676639	1
5.84460388816736	0.95
3.85092455360159	0.95
4.65966370337456	1
4.75511574466119	0.95
5.6377587461853	0.95
2.48871691077237	1
4.31828984177223	0.9
5.37093760511448	1
5.94879997054456	1
1.49614283012034	0.95
4.95541826069828	0.9
5.56758630019712	1
5.46037929502814	1
4.88140106206138	0.95
5.02476355864782	1
4.57407438480918	0.9
6.19823594800486	1
3.11681718225003	0.95
7.82086633820477	0.9
4.99650432403069	0.9
3.49628036230805	0.9
5.93964084777512	1
2.66892599686983	0.9
5.15195715948304	0.9
2.33467458977331	0.95
5.65638490286401	0.9
4.55163421155926	0.95
2.63594199846056	1
5.54013759166585	1
7.65408743168796	0.85
4.83367717728003	0.9
5.03377571574042	0.95
4.25429455799968	1
5.47149684335193	1
3.97866165879648	1
3.08136423436468	0.95
4.15113342953661	1
6.19383427874662	0.95
2.95100684569018	1
3.82659836034201	0.9
7.87958325861631	0.95
4.7163029138472	0.9
6.42302724308181	1
6.21105233994351	1
3.79443269908824	0.85
4.18641785309596	1
6.22138263975331	0.9
4.35015946040309	0.9
7.25399163208419	0.9
5.09257476662215	1
3.79138256164108	1
4.06894040153242	1
4.68537171785139	1
4.7394681725753	0.95
3.71857892211667	0.9
7.12854918546595	0.9
6.88266773553997	1
4.08934159949335	0.95
7.1072911602971	0.9
6.01600109927414	1
5.85550081409337	1
7.07816275039575	1
4.30949418384743	1
4.67376980108244	0.95
4.88981493090713	1
2.99821266725994	0.95
2.95092039177664	0.95
6.19551444451234	0.9
4.46674510704797	0.95
5.57075687247538	0.95
4.8536775795809	1
3.73933692251269	0.95
6.40779753224278	1
4.91261706119369	0.9
3.81332760419108	0.85
4.88905016203593	0.95
3.15571486142415	0.95
6.50091883860585	0.85
3.7216721492111	1
3.52748172139263	0.95
4.52363273713395	1
5.62104018715892	0.85
5.62282607661376	0.95
4.26087725297083	0.9
2.41842611315912	0.95
5.66793077091525	1
5.53291487632067	0.95
6.82784514417725	0.95
6.37805595654964	0.95
7.23523465283717	0.9
4.15377002421475	0.95
6.74456934977426	1
3.86563876068107	1
5.34145670808388	0.95
3.3430191536974	1
5.09892345896092	0.95
6.29943484934013	1
7.76442969205952	0.95
4.87058966418759	0.95
6.1697541702744	0.95
4.98144731253804	1
5.14480331705108	1
3.14680518115372	0.95
5.59094180799678	1
4.68491432477484	0.95
4.61085563964129	1
5.77472294034252	0.95
4.47785336367328	0.95
4.7045268521704	0.9
5.51351968170378	1
5.88212902154281	0.9
8.51578386483707	1
8.54949458732077	1
6.58734205672929	0.95
3.65623232139143	0.9
5.78934804572087	0.9
4.00333690895509	1
4.02976738938463	1
4.93139302078646	0.95
6.52237906020488	1
4.31531313117676	1
5.43394317012661	1
4.68116555959058	0.95
5.75618485724177	0.9
4.87426961203098	0.95
7.091162432898	1
4.7184161498653	0.9
4.81920639868297	0.95
5.19063597489401	0.8
4.56471607828271	1
6.93386078897319	0.95
5.36494226855605	0.95
5.08593653499733	1
5.49553078074641	0.95
4.65133583459939	0.95
5.05037329779815	0.9
3.79038981673879	0.9
5.28501006194145	0.95
6.03446005730624	1
5.09795563875568	1
2.88808189606463	0.9
3.88575304453075	0.95
6.04489660938128	1
3.29814629177079	0.95
5.35119690612521	0.95
6.33363590172223	1
4.61509643076242	0.9
6.46042661326503	0.95
6.36210036890694	1
7.1567715407243	0.9
4.04638033998366	0.9
8.41946607409967	0.95
6.29198924487225	1
5.22016246054066	0.9
5.32864909131475	0.85
5.94444642853892	1
7.99515403277778	1
5.06628828411284	0.95
5.26578522618628	0.9
3.58955078948179	0.95
5.70761074233538	1
4.96198483760062	0.95
5.70387100065908	0.95
6.71441525531444	0.9
7.0084761733189	0.9
5.26486268859579	0.95
6.5742017486251	1
2.55819202737173	1
5.88588818833616	0.95
6.71500511180325	1
4.92478634499767	0.9
6.49138384629466	1
5.5813378746517	1
4.98571901930166	0.95
7.25636910045395	1
6.53443725706845	0.95
5.5394293687858	1
5.78902048948681	1
5.46201745686452	0.95
3.67164130542062	0.95
6.79352189929195	0.9
3.93157404251708	0.9
5.41571141343932	0.95
5.97339323641753	1
5.31201371966669	0.95
6.51782995328566	0.95
4.9709714813448	0.85
5.04964560566671	0.95
6.74936036371511	0.95
4.9871736758861	0.9
7.72375571072113	0.95
6.49976538946463	0.95
4.07095023656515	0.9
2.79279629643683	1
6.94717079401906	0.95
3.98702292063173	1
6.14081389778631	0.9
4.12496297193814	1
5.51309566821704	1
5.18343865422728	0.95
4.40111253967821	0.9
5.97214584986891	0.9
5.84920729769384	0.8
4.85123319492989	0.95
5.54265714976407	0.9
4.81312834620837	0.95
5.26198530622404	0.9
4.21029623826579	0.95
3.43334412294581	0.85
4.9510407048406	0.85
4.00846102924774	0.95
4.68830889764299	0.95
4.04102207398165	0.9
1.65542514825578	1
4.11897790494514	0.85
5.9363304050264	1
5.41401840191998	0.85
4.55098572029504	0.95
7.91388891976329	0.95
5.04461451673979	0.95
5.39888990355678	1
5.07923038069524	0.85
4.51154595849379	1
3.39474854575125	0.9
6.81590214558996	1
4.14176210873207	0.95
6.79622511324835	0.95
6.24052527975305	0.85
6.93580989578964	0.9
7.16555833718924	1
6.54126348088146	0.95
4.51845644812639	1
4.69394762660838	0.95
6.64426092019817	1
5.50129229183941	1
5.07391506198328	0.9
3.58591300207181	0.95
4.90445355328188	0.95
5.58883298035548	1
7.32944817669964	1
6.51913078492375	0.9
4.8218087547856	0.95
5.10501049973354	1
4.97945691887329	0.9
6.14465546148857	0.85
7.14891640883561	0.9
7.32262596763048	0.95
5.65381500479477	0.9
4.38063637648964	0.95
3.64966900101346	0.9
3.84989306390763	0.95
6.31930644637333	0.95
3.67029568802334	0.9
4.9793818628171	0.9
5.31692236542525	0.95
5.8032788621354	0.95
3.76818577955347	1
5.04239614234346	0.95
4.28241045324375	1
2.2340781155006	1
5.84946991110068	0.9
5.16553889034738	0.85
3.93729044255014	1
5.82716780544017	0.95
5.40744620370954	1
4.87890900515069	1
6.42631319345023	0.95
5.27081278363411	0.9
7.02210411467087	1
5.32273197079154	1
5.13602953617899	0.95
6.38040306676386	0.95
5.75176780439284	1
8.28857526441594	1
5.99953998384729	1
4.2853082397685	0.95
4.58114038935153	1
4.24798860042737	0.9
5.53800448091758	1
5.53105640488551	0.95
7.43819886929886	1
6.08097438692315	0.85
7.25541532686244	0.9
3.60573522393501	1
4.2305809184215	0.95
6.46062343340359	0.95
4.93776345620632	0.9
5.10772906457195	1
5.77850855420125	0.9
6.32077496443756	0.9
5.06974806903885	1
5.84391317582587	0.95
2.57434967533948	0.95
4.67872970567651	0.85
4.97815227425232	1
4.85432133614418	0.95
5.01572615563304	0.95
3.64882052122157	0.95
5.93211531702459	0.95
4.76511370796779	1
3.91098067781775	0.9
6.3783848767982	1
5.92476208538343	1
5.88854519696637	1
5.6193889524412	0.95
6.07961386728699	0.95
5.57252549826299	0.95
4.67940946668086	1
4.29825466591336	1
4.68396885975264	0.95
5.35091320484327	1
4.98427855954315	0.95
6.73884956813203	1
5.69585872232185	0.95
4.52346888620427	0.9
2.29531731123439	0.95
6.58188237230492	1
4.57742920502025	0.95
6.53418190516361	0.95
4.50667261375916	0.9
5.71347413292019	1
4.5738323467294	0.8
4.5466679935138	0.95
4.97551971486507	1
5.0457270521182	1
3.81457100701995	0.95
6.83011492582762	0.8
7.81602985710283	0.85
6.34971594355368	1
8.14751029329038	1
5.07340964115804	0.9
4.39834687862945	1
9.29775034607871	0.95
6.22887262761928	1
4.1038380695556	1
6.22116031837498	0.9
6.07803863723907	0.95
4.56517379276198	0.85
6.78353138680507	1
3.48486194706834	0.9
4.26642175846784	0.95
4.11731691729234	0.9
4.51268729370048	0.95
