as.vector.log.thetas.	as.vector.coverage.probs.
0.651388632904386	0.85
2.01907062097763	1
3.60979999114793	0.9
2.92102731700683	1
1.3053026489808	1
1.38489032256753	1
1.14781531457111	1
1.05081783456599	1
1.56437245197587	1
2.12110192460115	1
0.264849334876817	0.9
1.72699125684543	0.95
1.3237131101494	0.9
0.546508182861381	0.9
1.16921777328952	0.9
3.07840465096844	1
1.98414219119104	0.95
1.35859588690348	0.95
1.56965898658788	0.95
2.37734698229908	1
2.09036107727418	0.95
1.90072195696252	0.95
1.22505914253721	0.95
1.55612554448434	0.95
2.23624962367052	0.95
1.25523304227263	1
0.777921500782965	0.95
2.57259022851169	0.95
1.39848062924785	1
2.75422345384243	0.95
2.04191659317466	1
1.01990941556069	1
0.960647723176062	0.85
2.97621430003082	0.95
1.48525448053699	1
1.06156747812351	1
0.0525880910817613	0.85
2.69956580837824	1
3.09689614071345	0.85
0.926460235429978	1
1.20159343560305	1
3.34334292652933	0.9
1.1912514647978	0.9
1.33534127229194	1
2.35087664804309	0.9
1.97462494489637	0.8
0.720260470107759	1
1.30347386432312	1
1.8500585783516	0.9
1.05524239881166	1
1.66949351073355	1
1.543463686135	0.95
2.55927771070862	0.95
1.9214880102462	0.95
2.13843012744603	0.9
2.28972092874321	1
0.743953699979703	0.95
1.71580862826875	1
1.30746942148714	0.95
1.17381384281417	1
2.4347450464041	0.8
2.1881891741047	0.9
1.18169532213446	1
2.59934963107326	0.8
1.02650726037792	0.85
2.52386486123124	0.95
3.17990158187722	0.95
-0.248301703737458	0.7
1.6266002658046	1
1.45492476286445	1
1.2513643492288	1
1.76311981305267	0.9
1.43501197953832	1
0.973584772861046	1
2.16455861030586	1
0.486416653838208	0.95
3.41490369435344	0.9
1.61033637041821	1
1.96050581582747	0.95
1.92271479384151	0.95
1.09910523618613	1
0.973567588625442	1
0.522855776733005	0.9
2.78137366848705	0.85
1.25392885524379	0.95
1.51650000684563	1
1.71345082576222	0.95
2.16558458065016	1
1.97474904172013	1
2.05541021715692	1
0.143897725113887	1
1.93392752836088	1
1.9321505205298	0.95
0.953347031488332	1
1.38094174626884	0.95
2.69330677040639	0.95
1.08361181312163	1
-0.195439042983249	0.65
1.82459618403428	0.9
1.80416132116673	1
2.16851525395088	0.95
0.45223542918315	0.95
1.28082344706149	1
2.01737754776852	1
1.73393303562131	1
0.862915355518954	1
1.71364245557226	0.95
3.2641635411171	0.95
1.86946243834879	0.95
1.7507098485496	0.9
1.3233919894491	0.95
1.30880546744133	1
1.77136387228676	0.95
0.938829583990274	1
0.75861681091556	0.95
2.22746133131375	0.9
1.85326133962782	0.95
0.615971681861781	0.95
2.21338725768915	0.95
1.57716998835559	1
1.97115872432187	0.95
2.35576253322206	0.9
1.58864536859705	0.95
0.650866647231299	0.95
1.7526142059496	0.95
1.22362767583456	1
1.32363550669491	1
2.18741932263539	0.9
1.44252774905137	1
1.2164577967968	1
1.80186782013168	0.9
2.01469600797806	1
1.5153621439875	1
2.14069260876541	0.9
-0.374316560902484	0.75
2.18093846395979	1
1.26460564401181	0.95
0.016280186958568	0.7
1.28810097526652	0.95
2.8110717218379	0.9
0.640788632193613	0.95
0.995942085096722	1
1.2304881275522	1
2.84954562394264	1
1.40247283791538	1
2.30544673482362	0.95
1.74018709345877	0.95
2.13707961367976	1
2.6687960208409	0.85
1.90078618077429	0.95
1.892995593911	0.95
2.0232172105237	1
1.57944482345061	1
2.11657933709714	0.95
1.09199608714928	1
1.27605880520683	1
1.1469734422561	0.95
0.949307684289171	0.9
1.31425041603096	1
2.07880696154969	1
1.66711076788712	1
2.02338606588378	1
1.20316444486279	0.95
2.18119950095525	1
0.355693186609179	0.95
2.31581184848744	0.95
0.808172711625003	1
1.82253706757579	0.85
1.211472474522	1
1.69392650289907	0.9
1.67366181240921	1
1.25166106478737	1
1.51320984296578	1
0.515487574715947	0.95
1.25275739764089	0.95
2.71875284769951	0.95
0.844699401901418	1
1.69406850299345	1
1.19950524233511	1
2.2283591751597	1
2.12079242890167	0.9
1.25503370185842	0.95
0.927258298022444	0.95
1.28595377600213	0.95
0.979641185926218	0.95
1.63045380737115	0.95
1.68893582647934	0.95
2.86645018877078	0.9
1.20192127719671	1
2.03903313266935	1
2.69958944808095	0.9
1.70217417323947	0.95
1.59598862926895	1
2.10705010063248	1
1.39816215324801	0.9
1.47505477271541	0.9
0.347691094681036	0.85
1.86413514824112	1
1.41523728709118	0.95
2.29769905944304	1
1.63565462584259	0.95
0.677712836669048	0.95
0.255381334930986	0.9
1.67554418852485	1
1.65809191415752	0.9
2.21989691089349	0.9
1.95044223396526	1
1.6360986069722	1
1.45688581825683	0.9
1.44079059151608	1
0.772893694933475	0.95
1.76271720603517	0.95
1.96526405655702	1
1.30955461248698	1
2.32844118250596	0.95
2.14126954879128	1
0.8298580136452	0.95
0.796582622881326	0.95
2.4759306411283	0.8
2.69547745081844	1
0.734042888934637	0.9
1.94636138506713	1
1.48769653170481	1
0.95314229155817	1
0.590917564565216	0.95
2.29704189254387	1
1.83261266623873	1
1.64398070018784	0.95
0.889824753755934	1
1.64154829879127	0.95
2.37810263408716	0.9
2.57169093910001	0.95
1.09762110447262	0.9
1.7347247060439	0.85
0.536536164143676	0.95
2.596573787719	0.85
2.00396892190026	0.95
1.96082982860099	0.95
0.47526793835465	0.95
1.20481248522575	0.95
2.27718002237836	1
1.96262084702226	1
2.53482189791471	0.9
0.770008636234065	1
2.07210508355242	0.95
2.17015626074699	1
0.205003864031381	0.8
1.99539979715209	0.95
2.57036129701191	1
1.45167010652759	0.9
2.35278455051903	0.85
1.97209414626536	0.95
1.37094915111121	1
2.26208262439786	1
1.57978078581135	0.95
0.722536437302598	1
1.80416607987587	0.9
0.79653718916736	1
1.24206432404114	1
1.78259531018687	0.9
1.80239201899097	0.95
0.677139153739681	0.95
1.75431403811289	1
1.67775218023104	0.95
1.90010141502807	0.9
1.48261267846414	0.95
1.23060586358937	0.85
1.85707460083727	0.95
1.46166454427479	0.95
1.23935732078984	0.85
1.6243460856157	0.95
1.75275043813333	1
1.46033274496546	0.9
1.57191607754881	1
2.12250358580845	0.95
1.88535305883296	0.9
1.80655933460448	1
1.34316316951615	1
3.13308606307055	1
1.87007606393615	1
1.48125578331929	1
1.60108483460288	1
1.73276998249453	0.9
1.72687488029873	0.95
1.96540202068698	0.85
1.92429054559012	0.9
1.1491515325786	1
1.98709252346237	1
2.2720093813027	1
3.25703186613469	0.9
1.01599296953083	1
1.86785766757632	1
2.602852704296	0.95
1.93720743264552	0.95
1.66755382823408	1
1.52303557213356	0.95
1.09078607510824	1
1.20488166381707	1
2.02427447381303	0.9
2.19143479322739	1
2.21901590337777	0.95
1.24005323238835	1
0.826512817735463	0.95
0.912466389994023	0.95
1.35033045759955	1
0.574884568187688	0.9
1.15625339975828	0.95
1.97444150434265	0.9
1.43699820591542	0.95
0.812709540571033	1
1.51591032157167	0.95
1.30557941995513	1
2.99682309489921	1
0.419585591303146	0.95
1.06462370594443	1
1.3711707012251	0.95
2.70795157088289	0.9
1.19948622672841	0.95
2.22734646355009	0.95
2.00267903920677	0.95
1.08732882442999	1
1.3653013011632	0.95
2.77290711760171	0.9
1.97746112742169	1
0.673193839057907	0.95
0.871045916675872	1
1.80150742867968	0.95
1.58010956874973	1
1.75535689581816	0.95
1.63051219567254	1
2.26166897415071	0.85
1.0587403224193	0.9
2.49617518436071	0.9
2.42646659450478	1
0.939153545266963	1
2.54664883996539	0.85
1.52568377809083	1
1.51208781039608	0.95
1.78046272827743	0.95
1.45645051077651	0.95
1.78684988531046	1
1.71346034329101	1
1.39923946732674	1
1.61900739300319	0.95
1.52308347587176	0.9
1.57671096768772	1
1.61089455542928	0.9
2.0100488764249	0.9
2.40983532095148	0.9
1.51391435695607	0.95
2.13650206064726	1
1.15367925685782	1
1.49295193885112	0.95
1.38585683233553	0.9
0.385159145206067	0.95
1.30801542533305	1
3.0315082035895	0.85
1.98656291283199	0.8
1.11730469099049	0.95
1.06707490269183	0.95
1.72893332911192	1
1.39157612332991	1
0.879957615085187	0.9
1.43380390220015	1
1.42841969219641	1
1.05919431944241	0.95
1.44512384267608	1
1.66526053759689	0.9
0.403365053450131	0.85
2.04020446216519	1
0.890651381368812	1
3.3915168848144	0.85
2.12579966937305	0.95
2.66110100424677	1
0.911829818295052	1
1.473106269301	0.9
2.2265342012528	0.9
0.131306478666438	0.9
-0.291639920344346	0.75
1.97783254287801	0.95
2.77832754642194	0.95
2.10529738140497	0.8
2.28463553785948	1
1.86520045176903	0.9
1.4366835666164	1
0.706326245788886	0.9
1.11936298671656	0.95
1.00989412127346	1
1.21833290531087	1
2.05737874159175	0.95
2.07573165363345	1
1.05454996134318	0.85
1.89423413852617	0.95
1.75245300937305	1
1.50007666989349	1
1.12800295681929	0.95
1.54001209183306	0.95
0.961340514283102	0.95
2.07282633794164	1
1.99296463454002	1
2.18928093830664	0.95
1.56481235501659	1
2.49759519305658	0.8
1.30184489665461	0.95
1.29869197181864	0.85
2.95738936369168	1
1.48721438604277	1
1.99653809902731	0.95
1.07191573808023	0.9
1.59209812862501	0.95
1.18149371217321	1
2.07989946275133	0.95
1.16331914782277	0.95
2.01278818688778	1
2.30594647783666	1
0.0678040033879976	0.85
1.71842026631296	0.95
0.788245207172338	1
0.910693694472017	0.95
1.05635570210019	1
1.17538059110882	1
1.02478187735346	1
2.58473678453781	0.9
0.622631488441096	0.9
1.72068208743748	0.9
2.82312183714657	0.85
0.875425540515016	1
1.72271653792742	0.95
1.84756131766653	0.95
1.95489657786487	1
1.56472163815044	1
2.58718517216322	0.95
1.39099559933488	1
1.81925830358767	0.95
1.32841257830304	0.95
2.08747504730353	0.9
2.53895228905574	0.95
0.96710167262603	1
1.61226818302668	0.95
1.30792918492395	0.95
1.64868320143284	1
1.11395652433811	1
0.22795126685074	0.9
2.84975616887572	0.85
1.63484711879899	0.95
0.868263666386188	0.95
1.06781610685861	1
1.09984199258987	1
2.02190171004123	0.95
1.01845044566757	0.9
1.60662021350545	0.85
1.11433085892535	1
3.05532910404937	0.95
0.711899014109306	1
3.17447089873154	0.95
0.788554664799792	0.9
1.84028753020817	0.95
2.7613066202973	0.9
1.97912895384296	0.95
0.568532033040102	0.95
0.242297502356145	0.85
4.25089707797146	0.9
1.2939358691868	1
2.93360626927229	0.8
1.81336425562097	1
0.853947041263856	1
1.54212932648159	1
2.62874549060624	0.95
0.852577135876478	0.95
0.384541860739118	0.9
0.713998057605243	1
1.22923417285046	1
-0.493702708774645	0.6
2.39879467759795	0.9
2.16711283813841	0.95
2.7803694497906	0.85
1.46001276826662	0.95
1.69240589934845	1
1.57940519466243	1
0.951499190847191	0.95
1.52306318858608	0.9
2.66502954515426	0.95
2.01730954124812	1
1.38683226240751	0.95
1.44724938187794	0.95
1.22131094747536	1
1.28461194295103	0.95
0.555759817380231	1
1.42873896127525	0.95
0.0922460230062001	0.95
1.67832113028316	1
0.787891993999791	0.95
1.62832202328398	0.95
0.772712398687863	0.95
1.7182047211702	1
2.30838887844067	0.85
1.24642902370962	1
-0.200667725307281	0.75
0.988270029001794	0.9
1.976101447958	1
1.18550034254775	1
0.956375337199289	0.95
1.07147898398704	0.95
0.060119704774509	0.75
1.06976031654308	0.85
1.52131923443262	1
1.60114867416257	1
1.52082148191306	0.95
3.01621250313884	0.8
2.27962776750925	0.95
2.41859587612066	0.9
2.82355045315751	0.95
0.745940327896146	1
2.88995052243008	0.95
0.654499931952604	1
2.80573969307514	0.9
1.31928515857854	0.95
2.19424006629138	0.85
1.26424425111144	1
1.42909241101497	0.9
2.19703665060224	0.95
1.68612176520864	1
1.84348202845591	1
1.14533681857611	0.9
3.21637712243798	0.9
2.08403279815808	0.95
-0.0940925541608746	0.6
1.64132749553923	0.95
0.597886025895254	0.85
2.35393107893886	0.9
1.92703622190087	1
2.73674349246198	0.85
0.703495906819066	0.85
1.60576259615173	0.95
0.36641557313885	0.95
1.09111699315078	1
0.354416420389612	0.95
0.353065831927518	0.85
1.67150634922902	0.95
1.10305577889331	1
0.459985548051189	1
1.40094103284898	0.95
1.00362642410229	1
1.1238221866875	1
2.09737164585486	0.8
2.38703078119183	1
3.44968186200208	0.85
1.28244406121876	1
1.20969134942436	1
1.73547772336675	0.95
2.73661432347887	0.95
0.742864539747491	0.95
2.42361427458271	0.9
2.63747844341076	0.9
0.247906139393518	0.95
0.68204016906225	1
2.56607205053992	1
1.49683233903494	0.9
0.614102837665986	1
1.12310222378705	1
2.00344261076012	0.85
3.91492717740171	0.95
0.533895447954436	1
1.08510735121636	1
1.62351839742881	1
0.752493583019177	1
1.71957391114565	1
2.40494741185411	0.95
0.895129466017548	1
1.09479804308898	1
2.29626242444985	1
1.00497676961445	1
1.19054576934274	1
1.24788522914921	1
1.7560004043671	1
1.78760211463872	1
2.10881452032823	1
1.88393800012889	0.95
1.6644057317463	1
1.02191029070937	1
2.4142009729856	0.95
1.28847070238645	1
2.67059262939958	1
1.96289413626743	1
1.96695660403584	0.95
0.515082797527185	0.9
1.68972232108388	0.95
2.12647764787046	1
1.01472605793319	1
3.60026460840688	0.9
1.01934699332264	1
2.2539590200851	0.9
2.68313742323964	0.95
2.12011890288596	0.85
2.88733473994425	0.8
1.11804975753978	1
3.08057248017363	0.95
2.18883898426897	1
1.54079505496473	1
1.22875341249073	0.95
2.06947823884748	0.8
1.36072494797081	1
1.19426044773281	1
1.41633168874044	1
3.26152236820742	0.95
2.09940642769295	1
0.234181286167868	0.9
2.38302476924267	0.95
2.56610385665807	1
1.8045005000792	1
2.29525646520626	0.9
1.11574468467298	1
2.23834873763736	0.95
3.1779230538429	0.95
2.36426689033762	0.95
1.9840700285283	0.9
1.81041487813445	1
2.13309232939099	0.8
1.27498547954339	0.95
0.970097456578486	0.9
0.697513399664217	1
1.61480310642952	1
1.19591678893766	1
2.73980744900142	0.8
3.07117683015764	0.9
1.52458480924907	0.95
2.44881332112118	1
1.33463469583446	0.95
2.03077091866997	1
1.60094761934067	1
1.23508649060884	0.9
1.80095242668412	0.95
1.77134695671218	0.95
1.42427337519215	0.9
1.69053001758129	0.95
1.69962240719765	1
1.33674323120003	1
1.01277206409627	1
1.7070418231542	1
2.2728809534624	0.9
0.263165531870921	0.9
2.43724768029882	0.95
2.97140489488343	1
1.99434964370145	1
2.08199755517986	0.95
2.15452019338397	0.9
1.83955857544721	0.95
2.14647762411955	0.9
2.25415121703036	1
1.95303020265631	0.95
1.72075259755452	1
1.93827368052946	1
2.86950447628679	1
2.21092464575162	1
1.54560796175035	1
0.966713040100323	1
1.59177354319681	1
2.09196171855473	1
0.917299966851934	1
1.07984192457901	1
0.970445377402224	0.9
2.26717207322345	1
3.3723019239423	0.85
1.17398154143592	0.95
1.90558751601855	0.95
1.03514489200899	0.95
0.292031238708767	0.75
1.41325751807326	0.95
1.21463784784583	1
1.05225831458322	0.95
1.99344922436537	0.85
1.77304469537152	0.95
1.45170926719854	1
2.03675208037145	0.95
2.58020169380807	0.9
0.591003033685265	0.95
1.03415754098616	1
1.01643840229962	1
1.81078686414521	0.95
1.3849222621053	1
0.420214389584883	0.9
1.70740958014356	1
0.37628829407356	0.95
0.114932569601836	0.7
0.78410555301635	0.95
2.05254297236813	0.9
2.69172692889111	0.9
0.87094359868044	0.95
0.208511548192618	0.85
0.222859934315741	0.85
2.18021936515317	0.95
0.954059554854149	1
1.00751003656939	0.95
2.21013226159712	0.95
1.56665047692922	0.95
3.00233252647492	0.95
1.60305276366329	1
2.27261011646375	1
0.856266867654985	0.95
1.69472575674151	1
1.37890455663588	1
0.922422945897046	0.95
1.65743031840841	0.9
1.77437204896849	1
1.42617427812501	1
2.32450509795508	1
2.41607500220782	1
1.2153657541457	0.95
1.45843917288575	1
1.25800330443163	0.95
1.74220323805519	1
1.17218442276675	1
1.71964186500743	0.85
2.61781479114204	0.95
1.13803964560818	0.95
1.37788096569471	1
1.7652206759022	0.95
2.2521666400512	1
2.37282032922447	0.85
1.2406537535675	1
0.776616728385619	1
1.6193263742807	0.9
2.15449168261816	1
2.12744647730786	1
1.33344578031729	0.9
0.770802751631107	0.9
2.06753469006381	1
1.86492072639571	0.95
1.22880314291007	0.95
0.885068229149629	0.95
0.530172621955122	0.95
0.486081103944266	0.85
1.34300634229645	1
0.626000089416921	1
1.35136705519491	0.95
2.1880285919212	0.85
2.4026465181474	0.85
0.581822787764254	0.8
1.3134676132395	1
2.4132014151237	0.8
2.22432448731862	1
1.64655890272395	0.95
1.25747284319474	1
2.06186010337347	0.95
1.45913752980868	0.95
0.327565211062256	0.95
1.5114709333022	1
1.68610347202105	1
1.39875134331841	0.9
0.518898790788452	1
1.72793378570016	1
1.77515170272865	1
2.13980396869172	0.95
1.7954024334746	1
1.96850974943658	0.9
1.21278640217304	1
1.19238027219409	0.9
0.965044322746312	0.95
3.25911331821613	0.95
0.570404127714629	1
3.01505845008322	0.9
2.13969445468624	0.85
1.98384680912489	0.95
1.54751025470174	0.95
2.55876228983705	1
1.15811123941288	1
1.99572437248254	0.95
1.03286726353272	0.95
1.66906065948933	0.95
1.26380813648854	1
1.32116509698603	1
1.59565123645528	1
1.0509412709384	0.95
1.67312224305823	1
1.68356627510462	1
1.62483228701923	0.85
0.555917942042115	0.9
2.82329905232458	1
1.9392267080221	0.95
1.22512056031054	1
0.762940273317427	1
2.98978653607061	0.8
1.32181445409951	0.9
1.43716150925009	1
1.8898152277173	1
0.99719700292529	0.95
0.110387229110226	0.85
1.0405344129142	1
2.35277245779199	0.9
2.11612387294457	0.95
2.22092551701109	0.85
1.29996461184136	1
1.80362275743612	0.95
1.43217653524437	1
2.15352338223546	0.9
2.78408699667992	0.85
1.48779812349881	1
1.65362684730428	0.95
1.85033679471115	1
1.11497771056166	1
0.719657509588071	0.95
1.19845726256689	0.95
1.26139234571517	0.95
1.92228362140474	0.9
1.04973504087766	1
0.436287193001499	1
1.3955784959151	1
1.04492127684952	0.9
1.15174647128066	0.95
2.55986841295886	0.8
1.9285949958162	0.95
1.87053636622062	0.85
2.61622513577112	0.95
2.50921089915034	1
1.81223501206268	0.95
1.10332296481284	1
0.921685234512525	0.95
0.71763576478501	0.95
1.27501423088311	1
0.48024510465936	1
1.13190072597373	1
0.934713096769236	1
2.46048757382171	1
1.54568192240149	1
1.02649912886338	1
1.13907952174822	0.95
1.45000027737718	0.95
2.23715609244088	0.95
-0.0097973814074066	0.65
1.78287428348755	1
0.586269767183236	1
0.576356403699957	0.95
1.56017829882744	1
1.5498740119477	0.95
2.03761771678724	0.95
1.87772977167176	1
2.2114563255527	0.95
3.13064720888695	0.95
1.79638139498566	1
0.887030607672259	0.95
0.788204742231968	1
1.12876450903098	1
1.360531061993	1
2.68770174145696	0.75
0.629184675781156	0.95
1.87005552954837	0.9
1.69841693503398	1
0.81225684203119	1
