as.vector.log.thetas.	as.vector.coverage.probs.
2.87118715258214	0.9
2.68317787594032	1
2.60676995792023	0.95
0.357348778315615	1
1.80514097795092	1
2.61363382717022	1
1.46491789793604	1
2.93263279851873	0.95
1.80258450923214	0.95
4.32459741328035	0.95
2.8735216943954	0.95
1.23254602854441	1
4.82730539902569	0.95
-0.951697615314555	0.9
-1.09573919259633	0.9
3.45894457298055	1
3.42434770888441	0.95
0.169116812238653	0.95
1.43292665601299	0.9
3.11594846565809	1
1.01741757006821	1
3.41375162564187	1
2.88875868444584	1
1.35740616528295	1
4.25887612808842	0.9
2.55879284156394	0.9
5.27184299159506	1
-0.709337580623343	0.9
-1.8194864068407	0.6
3.37361316695109	1
3.43911643206619	0.9
3.39644562347819	0.9
2.89107560547859	0.95
1.89683761486754	0.95
1.91724374966276	0.85
2.47072780404822	1
1.92306914336676	1
0.571453657481058	1
2.49620372950127	1
2.55770554697004	1
0.74968710783986	1
4.17108181728723	0.95
2.34004256355353	0.9
3.07089390980136	1
2.12537490118752	0.95
4.2586918000609	1
3.1481332503123	0.95
2.66865620396298	0.95
0.79381371205683	0.9
2.61253318785407	0.95
0.668623959352807	1
3.24688459152707	0.95
0.198731163411488	0.9
1.22573544246768	1
4.19073339554499	1
5.28737029309117	1
-0.570849838981073	0.9
1.86865000212928	0.9
2.9803208540345	1
2.98267292956227	0.95
1.56402663573731	1
3.3477088302478	0.9
5.29675565601946	0.9
2.90151987708684	0.95
0.768632215804179	1
-0.0605571707802319	0.9
0.834836567496003	1
2.49174421427004	1
2.08703733896115	0.9
3.34960686405106	1
2.98798706412769	1
1.96702880209482	1
1.86945552013075	1
3.26467503569693	0.95
1.4432667612178	1
3.34012344939256	0.8
2.36806428182169	1
1.43600287586299	0.9
2.89820466017448	0.9
1.03815208189183	0.95
0.899481921806993	0.95
3.68044163864283	0.85
4.07807258021697	0.95
4.55254089675282	1
4.03628057681331	0.95
1.32859433891115	1
3.82587244285044	0.95
3.14584223835476	1
3.12151204202605	0.85
2.14039967940252	0.95
5.92705437962088	0.85
3.92461963839305	0.95
2.92219580601337	0.95
1.93367250576673	0.9
1.14887905204521	1
2.04065877457436	1
2.47556496326456	0.95
1.94438181210607	1
3.66406102889523	0.9
2.82678312175402	0.85
2.16085076232681	1
0.762175227822805	1
3.82017142512111	0.95
1.12701916038374	0.9
5.84064703880236	0.95
4.42968408553545	0.9
1.97231900734229	0.95
2.81997276472393	1
3.85157633788951	0.95
1.17773742213138	1
1.99212581125596	0.95
3.78033131736551	0.9
2.67700293335802	1
0.852442242510259	1
0.776952302535162	0.95
2.19705998020909	1
3.2876982352135	1
3.95178201921304	1
1.93605299126964	0.9
2.32138428934682	1
3.85644346449994	0.9
1.11624009316232	0.95
3.14279015758025	0.85
2.25221881439163	0.9
5.16725356456137	0.95
1.63732553448939	1
0.244469309836115	0.95
0.919539653511402	0.95
3.82968599115954	0.95
2.44974917132292	0.95
2.85061402941015	0.95
4.75385831351003	0.95
2.24944633870247	1
0.790339827804996	1
1.06044855357422	0.95
4.18709148222237	0.95
2.31927045184015	0.9
2.34304608988614	1
3.31802259622134	0.95
2.01422455851091	0.95
0.846089113129265	0.95
3.6349503629775	0.9
2.68759679600577	0.9
2.99766209748198	0.95
4.108850012532	0.95
5.44479261596653	1
2.21332615014228	0.95
5.11351212075574	0.9
2.74876684682102	0.85
2.76472682765102	0.95
2.80865703197478	0.9
1.3225159168728	0.95
2.83068210815928	1
0.389153969776678	0.9
3.08340214923954	0.85
2.89869016442175	1
4.49419921188938	1
2.48646753588136	1
0.945032446314624	1
2.92882831484447	1
2.66903584520111	1
3.85512644905852	0.9
0.175267193383842	0.9
2.76698248576242	1
2.07343662426856	1
1.21522424355387	1
1.00467142240213	1
3.72985156954756	0.9
3.83677532071427	1
3.69111194888618	1
0.736494924274705	1
1.08040989689293	0.95
4.34265436340256	1
1.53569118606905	0.9
4.30033555451579	0.9
1.54736274476252	1
1.8436002927129	0.95
4.66305199597032	0.9
2.51957564774034	0.9
3.85005846872043	1
2.75138568924307	0.9
1.14959693822944	1
0.93948848054337	1
0.718418063273174	1
3.1330060759243	0.95
6.02606370766943	1
4.05526091096227	1
3.8677796812262	1
2.25259548582147	0.95
2.91100210113778	1
1.84698707267141	1
0.596317018347492	1
2.4042289101516	0.95
1.15973887873121	1
2.89720755185719	0.95
1.40454211369688	1
-0.332627436267251	0.95
-0.827539539187772	0.9
3.34221196461088	0.8
3.86946072532747	0.85
3.75437078495873	0.8
1.26013320234883	0.95
0.637497885540317	0.95
1.61692416912807	0.9
4.31195314820816	0.9
3.64901663620337	1
3.0543436202846	0.95
1.83406319443023	1
2.69317845488877	0.85
2.78947469721161	1
3.07790430626525	0.95
4.87014109058689	0.85
2.6998907253214	0.9
-0.0434160236403396	0.95
2.26289112318992	0.95
2.59938419403686	0.95
3.17594697419372	1
3.70659458917232	1
3.20204539972391	1
2.28146151407116	0.95
1.64721199136766	0.95
2.53517058878989	1
3.25340962795676	0.95
4.18305882390802	0.95
5.17468716342314	1
3.78386409075639	1
1.16711193089793	0.95
0.284255887545155	1
0.264949580811958	1
2.12421295169601	0.95
2.20337772526365	0.95
2.02436261314383	0.95
1.07402377533162	0.9
2.35903893964433	1
-0.868383860749812	0.8
3.0248882589335	0.95
1.67760874897489	0.95
2.80417135395206	0.85
2.58013403221228	0.95
0.892204994611926	1
-0.0440715015444217	0.95
0.780400495068424	1
3.45983863382568	1
0.570305489297871	1
3.61608028143039	0.95
2.95302771849106	1
2.20805532521796	1
2.77579077717582	0.95
2.77035297847249	0.95
2.80278463566651	1
4.25124703134824	0.95
0.397544823211895	1
1.67849555005261	1
4.51469720215079	0.95
0.9521030268204	0.95
2.45437084587515	0.9
2.64350447663057	1
3.08855624720002	0.85
5.12199636443326	0.9
3.62937380240525	0.95
2.28364821208601	1
0.864975085285569	1
1.37962594741027	0.85
3.65210709240551	1
2.8376980940004	0.95
1.67609737986373	0.85
2.95717286540973	0.9
-1.39258730739569	0.6
2.54543252230105	0.95
1.57786177397849	1
3.08175263211741	1
1.9941513992401	1
2.46411213299681	1
3.7694247678015	0.95
1.61453870587039	0.95
2.30473739077349	0.95
3.58477620704368	1
2.76186173528355	0.8
0.593758325211783	1
0.554085286220934	0.95
2.47559779663928	0.9
5.8014801056458	0.95
3.0685510390907	0.9
4.07324366686316	0.9
2.00566636950366	0.95
1.11116219543444	1
-0.546585745622996	0.95
2.01095579305388	1
4.09228139475666	1
3.40123593314461	0.95
0.53262309961654	0.95
3.50682144988288	0.95
2.94725385022285	1
3.0690897918189	1
3.68153382219848	0.9
4.00730724000099	0.85
0.522567986798218	0.95
4.06016560461644	0.95
3.85456011255388	0.95
2.8248128691214	1
2.119110076279	1
4.81561094634891	0.9
4.48122555418568	0.85
1.98838093028471	0.95
3.35550108579447	1
5.24761740080034	1
1.37683545718855	0.95
3.57423058607696	1
3.786577035494	0.95
2.25402337551173	1
2.22390849361264	0.95
3.69770424137721	0.85
3.83935260533187	0.95
2.11774205035721	1
1.01652021864739	0.95
2.3339547513591	0.95
1.60602141527133	0.95
2.76916190895702	1
2.36013586538289	0.95
3.11944707312058	0.9
3.27692628161216	1
1.50377810045823	1
2.38222315930661	1
0.928837474611866	0.9
0.379285528511137	1
2.64175350001466	1
0.886221982652135	1
2.27032450960532	0.9
1.66822942290375	1
1.1904257554372	1
1.81707740880586	1
1.75658431913408	0.95
1.25119234888623	0.95
2.68801201419258	1
3.45669228520099	0.9
4.33479956115083	1
2.5850014880012	0.9
1.85604953343385	0.9
0.120302510196763	0.95
0.558593521070013	1
2.72905902457487	1
2.1601725959893	0.8
2.6006763830181	0.95
0.319837609945981	1
2.34290084627023	1
4.07496907742181	1
1.82708569593908	0.85
0.821530033087914	0.95
1.82639950771871	1
1.41039864479253	1
2.27072107565015	1
0.673566191731514	1
2.10193597936433	0.85
1.20618830339398	1
0.472165501534449	0.95
0.319621351092406	0.85
2.62999611908461	0.95
2.32781851936874	0.95
1.21283508613812	1
1.79523759303861	0.9
2.82469661382024	1
0.749342937881182	1
4.76660691477262	1
1.0229298332617	1
-1.17904459871151	0.9
0.945941847574299	1
2.66021367735951	0.85
2.64430910440833	0.85
2.80377856680689	1
3.19456127698556	0.85
0.271467107265494	1
4.21330286159135	0.95
5.73384022624534	1
0.674500211005487	0.9
1.80096690353793	0.9
1.90819206765243	0.95
1.79858657261381	1
3.16107775969495	0.9
3.8761985921491	0.8
1.93157539566868	0.9
0.667443066642657	0.95
4.90328840804663	0.95
2.28349082373924	0.9
4.98503014137975	0.9
2.56772017533481	1
2.93944739346388	0.95
4.65014427604213	0.95
1.26500613612079	1
2.71137244260554	0.95
2.72320430584316	0.95
2.64354120544857	1
5.02556623059255	0.9
1.02357182338732	0.95
1.71267064031414	1
4.89063705933451	1
3.55139977267636	1
3.73999893369524	0.85
0.27337417339317	1
0.94797456917588	1
1.11825910223374	0.9
1.72317983729151	1
4.44234853936225	1
5.25436712526751	1
2.80867191363377	0.95
1.49303165869554	1
1.71289957046826	1
0.926198863603805	0.9
1.3411057962476	1
3.17202328518313	0.8
0.504848438099315	0.95
0.581698547495388	0.95
1.96659737586405	0.95
0.910880511814879	1
3.67394011649104	0.95
0.270927887030379	1
2.51540218107582	0.95
3.45255268072826	0.85
2.62052141879183	0.9
2.37197045471301	0.85
-0.617470273355851	0.9
3.75798404789245	0.9
1.0934102022888	0.95
3.28528318795806	0.9
3.39797900523807	1
1.28956248263846	1
2.11156436569352	0.9
2.91361928730164	0.95
2.62159383560825	0.95
2.59974014952235	0.95
2.79629707659812	0.95
1.45991973827441	0.9
4.62181000263323	0.95
2.36332140749807	0.9
1.49172469180409	1
1.77463394953145	1
3.10768213594017	0.95
3.18705461672933	0.95
3.50059363766142	0.85
2.29142520799612	0.9
2.51498858588516	1
0.86128429854959	1
3.15133445564471	1
4.32281920763283	1
0.959881957796374	0.9
0.38003963497685	0.95
2.36067385333981	0.9
5.05409659225802	0.9
2.4835870145935	0.95
2.91514981025801	0.95
1.56510612277016	1
3.80408544108104	0.9
4.15928204243872	0.9
-0.592277232965948	0.85
2.132915955427	1
1.47187673664921	1
4.77150701209186	0.95
0.435242909449768	0.95
2.89499264534941	1
2.22846906478349	1
3.8059408155184	0.95
1.71741274199207	0.95
1.61859610858532	0.95
2.37500961477865	1
3.31445140065354	0.9
3.58255717329665	1
1.14599922863373	0.9
1.25267966445695	1
2.08725894374014	1
2.26557981191408	0.9
1.93893866886749	0.9
2.29595521166325	1
2.69143127950659	0.95
0.670309585780125	1
1.50366350418839	0.95
2.51774071981738	0.95
1.93718274409299	1
1.84738092466867	0.95
5.45808491464591	1
2.73848894556407	0.95
3.04544747160451	0.95
1.40834143084803	0.95
3.75165697461183	0.95
3.34960435987382	1
2.2344732157315	1
2.2047068219034	0.95
-0.264595847749125	1
0.912317418219311	0.95
1.76117501159714	0.9
1.20942261994527	0.95
0.0410687026322227	0.9
5.23308837780499	1
2.04331277919089	0.9
1.61640736413796	0.95
3.98563086638146	0.85
3.19351920968779	0.85
1.94703670768958	0.95
1.69198889620748	0.85
1.9919789017624	0.9
1.75490138863383	1
2.1436629986206	1
5.19183215967683	0.95
2.01682882055905	0.95
0.654099183899852	1
4.64793333957015	1
3.26016977735517	0.95
4.2256778380208	1
1.94506637649304	1
3.13938577037676	0.95
2.91691684002739	0.95
1.91091889746501	1
4.90933218195034	0.9
0.57000827267721	1
2.71418424172538	0.95
2.15490490984122	0.85
1.99219968620332	1
1.64633758942711	1
3.02580026406	0.9
2.78996169743306	1
3.39488054635045	0.95
1.76769612658932	0.95
4.02852051425503	0.95
1.88939570104061	0.95
0.204711839445552	0.95
1.72295131542314	1
2.68288483302466	0.95
-0.523636509884276	0.9
1.44744810129194	0.95
0.799549759085252	0.85
-0.0532018576161679	0.9
1.5280822034651	1
1.41972263553411	1
2.75460866754359	0.9
1.77222099320845	0.9
2.53295274940881	0.95
0.349911360397013	0.95
2.00209994018533	0.95
2.76326371139778	0.95
3.591055882926	0.85
3.90880669818244	1
1.30384011474819	1
1.4148040639935	0.85
2.16231219567812	0.95
4.2851672064212	0.85
3.30474644971247	1
3.15868319531189	1
-0.488450605947336	0.95
2.13330595339458	0.95
0.416297779187679	0.95
3.60391315303735	1
4.85048975473634	1
3.23911769534435	0.95
-0.360971608277118	1
5.13106660978989	0.9
4.06803831646726	0.95
1.60347319649154	0.85
3.95126356559292	0.95
1.47241330465416	1
0.471954635254654	1
4.38157061532798	0.9
1.8495722944768	1
4.54604784927607	1
0.875074008468626	0.95
2.14999924156758	1
1.03338629638127	0.95
2.37519982788706	0.95
2.86711666022859	0.95
3.39653970772982	1
2.67064788000055	1
0.314853361112407	1
1.69723697725573	1
0.775576912558004	0.95
4.40923434894877	0.9
0.0235925559801342	0.95
4.47496505507147	0.95
2.04130093204104	1
2.69533447935138	1
1.0810423736974	0.95
3.60091648865244	0.8
0.754959006222037	1
1.77754951548995	0.95
3.11354761532318	0.95
2.43958411669094	0.95
3.74963902391118	0.9
2.02347581426144	1
2.85102135626043	1
0.338890720847804	1
1.56169138175759	1
2.769920180698	1
1.42187597858698	0.9
1.15668240973863	0.95
1.63156555974746	0.95
3.3478339054398	1
3.37489424042019	0.95
1.86753792367052	0.95
1.72981055070371	1
1.23475117760064	1
0.749823442969355	0.95
2.42654447458973	0.9
1.94622159962465	1
1.91856945370605	0.95
2.58341562909721	0.9
1.9975715470548	0.95
4.06988698413135	0.95
2.89230960092144	0.9
4.03003374547256	1
1.98148083341654	1
2.07667778233419	0.95
1.81993535502432	0.95
3.05819719707866	0.8
0.896322292248329	0.9
3.03333871570499	0.95
3.45803244580188	0.9
3.4007934973243	1
3.51934025074681	0.9
3.65187653138451	1
4.84461675617965	0.95
3.35012603412673	0.9
-0.139520450377823	0.95
3.22059502134372	0.95
2.25302883856841	0.9
3.33827487106792	0.85
2.2845417344035	1
1.55981456638865	1
2.78149524116743	0.95
1.14508226035983	0.95
3.0462751868006	0.95
1.10724800735897	1
2.53844381821862	0.95
0.417818939314425	0.95
5.02544513861297	0.95
-0.488396693852938	0.8
3.49195574511301	1
2.97515935689047	1
1.09269455966192	1
2.26239773136441	0.95
4.89378070638786	0.9
0.725754203537566	1
2.09752119028781	1
4.46594556696639	1
4.61729725191806	0.9
4.75716904302357	0.9
2.42445866874339	0.95
3.56833303210844	0.95
3.57537165835887	0.95
1.63912364510845	0.95
2.23242922609942	1
1.77480877032639	0.95
1.61034067072757	0.95
0.929062659417925	0.95
2.36010605501301	0.95
2.98482949313539	0.8
0.788030085309601	0.95
1.53818488130757	0.95
3.1467821317388	0.95
1.65421419941095	1
3.00022508373027	0.95
4.4690066758966	1
2.76405286909073	0.95
3.85486930273256	0.95
0.903201545443658	1
4.36555828148642	1
1.69121682140805	0.85
3.5208193194656	1
1.64673882549664	1
3.40763306410046	0.9
2.1594092721241	0.9
5.86742427680156	0.95
4.87269739631898	0.95
1.42491955810214	0.9
2.70448799815641	0.95
1.98845488085004	1
1.96309576955608	0.9
1.2866295769787	1
2.59035991250171	0.95
3.05614726250645	1
4.29765530570499	1
3.6587940791376	0.9
2.41189979320284	0.85
0.452429686275128	0.9
1.05449197566183	1
2.17921672236482	0.95
2.02399032827272	1
2.67598265455881	0.9
1.03998540372696	1
3.09564341241455	0.85
4.05771746526628	0.95
2.17240965899731	1
1.94138408717187	0.95
1.72070654720786	0.95
3.82696654508408	0.95
3.17241576272068	0.95
2.13924086576298	0.95
2.61125843285862	0.85
0.81965828353592	1
6.408743358996	0.95
2.677240743844	0.95
1.5415860054402	1
1.3717983195436	0.95
1.79955733060344	0.95
2.33336663667563	0.95
2.14116319560347	0.95
2.59142037173287	1
3.24333190973203	0.95
2.48326310113597	0.9
3.14337413879123	0.95
1.45053427103811	0.95
3.74857596121381	0.95
1.1329058581602	1
1.80557807005909	0.95
4.33473253677757	1
4.79109998400684	1
5.56100206215497	0.95
-0.0093723912048822	0.95
2.6498485919726	0.95
2.03579776190456	0.95
3.61228046223111	1
1.71807715166303	0.9
2.14814003238989	0.9
5.47988694139233	0.95
1.7759789743544	0.95
0.0520980915468829	1
3.19029311434423	0.95
4.26977990588588	0.95
3.97420370505103	0.9
2.58975928767829	0.95
1.70886309312828	0.9
4.50557860949771	0.9
0.689930194768774	0.95
4.80674544347482	0.85
4.04691960646681	0.95
2.70255907830596	0.9
3.8227080232625	1
3.79249114180652	0.95
2.14043012745276	0.95
4.64152237371506	1
2.87105839649542	0.8
3.55057306297623	0.9
2.92687228623246	1
1.9890839211885	1
2.52159384905453	1
1.24987451722349	1
3.66548934835865	1
2.19479254709569	0.8
3.80800632682663	1
1.96006125080355	0.95
3.42751375031862	1
3.46640838388266	0.9
1.47124067271517	1
-0.338649560331981	0.95
4.10734929566488	0.9
2.04131023767838	0.95
0.363531071638277	0.95
0.532044951188676	0.95
2.18025625730204	0.95
2.39553265373383	1
1.60060692151831	0.95
0.686833302265885	0.95
2.45370895663799	0.95
3.32059069872578	0.85
2.52598359831743	1
0.34532570577253	0.95
2.46575712772844	0.95
2.03116104680297	1
3.54137260300593	1
2.55670224802911	1
0.387411321882876	0.95
4.32881754398071	1
3.67573194612159	1
1.88380097349685	0.9
1.11743240541478	1
5.16792681371748	1
1.34259653902047	0.95
5.6110020138852	0.95
2.06257753212316	0.95
3.86777313102088	0.9
1.7612593498594	0.9
1.59701821083575	0.85
-0.0828543564411195	0.95
3.77184938973976	0.95
2.0544254272033	1
3.72346841551664	1
3.13447005759145	1
0.251018915136378	0.75
2.6838314540664	1
6.01390791111951	1
2.82464334734321	1
3.73402631848175	0.9
0.443867662019956	0.9
0.808593306495888	0.9
3.55441290700111	0.85
2.61939372280487	0.95
2.53792594933777	1
1.45870957305052	0.95
1.36221688170487	0.85
4.26504858165243	1
1.04170257904251	1
2.77591496163926	0.85
3.32046897850506	0.95
2.68912978335267	1
2.48286560124826	0.95
1.7602879479834	0.95
3.88758120401254	1
4.74732383632043	0.95
2.54192993036324	1
1.48354561538138	1
0.30523213715434	1
0.221674200220875	1
2.40857642451884	0.95
4.47743957360712	0.85
3.48874777052936	0.95
3.80993717781595	0.75
3.98956077716792	0.95
1.14145051500673	1
3.13406125685491	0.95
3.95837514889087	0.95
3.39165318865134	1
3.72834327748659	1
2.45695703083489	0.95
2.79578067086041	0.95
4.03612687467843	1
4.05305293615799	0.95
3.93968158011198	1
3.00992558472206	0.9
3.24866659679716	0.9
2.68939987783096	0.95
3.25609901579882	0.9
2.2919765031581	0.95
-0.526640086715013	0.95
0.39911383696396	0.95
3.18624995634083	1
0.339363577478971	0.8
1.23707349433491	1
1.76321511474397	0.95
3.63495248401802	1
3.01718314444911	0.9
3.39991064547096	0.9
0.228347896279482	1
1.0112892654456	1
2.80347988556274	0.85
2.85001214603949	0.9
5.48036411500403	0.95
4.10405446196536	1
3.24159523768167	0.95
2.9704904433706	1
3.61435676683081	0.95
2.34395370923706	1
6.1433896232833	0.85
0.660097660832208	0.9
2.92621729036258	0.95
3.03705819349952	0.85
1.97924588999604	0.95
2.97952725557382	0.95
4.05800419505612	1
1.36984894616211	1
3.07309554740773	0.95
2.08822363864161	1
2.53449115189621	1
2.86189650359968	1
2.76850966247443	1
2.01889058261492	1
3.24382679125394	0.9
3.05586188938913	0.95
2.54994466461506	0.95
0.705368825298969	0.85
0.0228048458839716	0.95
3.93959726213046	0.95
4.37813630803828	1
2.69000738658494	1
1.399845531451	0.95
2.58161961716009	1
4.39329626444411	1
3.13625543134903	1
0.645975890965223	0.9
2.13803529682482	0.95
0.203449448210541	1
2.51949432953239	0.95
1.0390121253306	0.95
2.72563780547692	0.9
0.575046953693264	1
4.72060757753933	0.9
4.46192174517313	0.95
2.00408495875615	1
3.8123572666052	0.95
2.58916689712365	0.95
4.60657591486209	0.9
2.52621476395847	1
2.99334330277549	0.9
1.46712827547496	0.9
3.39728177110952	0.9
0.90132211604167	1
1.58372335706954	1
1.39475908878866	1
3.78765588876256	1
2.92761035359902	0.9
1.6807383842859	1
1.80159727133665	1
2.11102931769987	0.8
2.75313755919752	1
1.84812275789171	0.95
0.339251091173701	0.95
5.14905979265757	1
4.23343182935439	0.95
2.13994732741282	0.95
4.74583315466406	0.9
3.9159733034201	0.85
2.78700513463594	0.9
1.71242449810558	1
2.30549224903929	0.95
1.55021121899828	0.8
4.82304114775066	0.85
2.90183800646053	0.9
4.65529470674463	0.95
4.20482002928922	0.9
2.60263048108256	1
1.42664299741675	1
1.90484491315686	0.9
4.38210042910946	0.95
2.67129127000728	1
2.42993945317832	0.85
2.64754192255503	0.95
1.00852796298694	0.95
2.55865327065432	0.95
1.87219148264505	1
1.84538251850113	0.95
4.30246250894645	0.9
2.52967943794092	0.85
0.73831799327341	1
1.34521572727679	1
3.05858865154518	0.95
2.74923050314975	0.95
2.21759883092589	0.95
1.98759151983868	1
1.49730827251385	1
3.82672746616097	1
4.80627560790376	0.9
2.28095566528949	0.95
4.82773397227626	0.9
2.65293807854982	0.9
5.25743455462315	0.95
1.68443686072195	0.9
2.67195598640704	0.95
1.30473357671213	1
3.03286745706656	1
3.25369359571084	1
0.948750743831923	0.95
2.83806170281503	1
1.74632198069216	1
1.9526339825194	0.95
1.59392879504979	0.9
1.31612336410307	1
2.91866369205009	0.95
1.97658170903405	1
4.14086486293986	1
3.42813722358134	0.95
4.89644489906546	0.95
1.59547324838366	1
1.54293220659932	1
1.98319158952435	0.95
0.971482082193021	1
2.43287979897528	0.95
1.01474030449037	1
4.46792277362647	1
2.34953036165186	1
1.15878911076384	1
4.22348403664344	0.9
2.16440695189193	1
0.289056473540726	0.9
5.42451121961405	0.85
2.13669289799027	0.9
3.25194203696141	1
3.01345470301317	1
1.13101937800491	1
2.25900890412576	0.95
4.46209811161515	0.95
2.45574151375893	0.95
2.10152001409901	1
4.22469975086729	0.85
1.46177934214098	0.8
2.04351606578388	0.95
1.8813890983723	1
2.44184475026708	1
2.45295845990562	0.95
2.54205427115601	1
2.48680616056477	1
3.64034978445099	0.95
2.59004043171503	0.95
3.63382063872497	0.9
3.35010064024846	0.9
3.11152682446115	0.9
2.59637927709676	0.95
5.28764980671952	1
1.18788254542241	1
2.61622359676429	1
0.437790145688289	0.95
3.33240952127104	0.8
1.00734878489746	0.9
3.84251771867344	0.9
3.39352041191489	0.95
1.52447509609658	0.95
2.72166076853033	0.95
2.96638113882138	1
2.71233502023087	0.95
1.37619154500613	0.95
2.59991914434932	1
5.41191656837859	0.85
4.6407625606134	0.95
4.53397476378016	1
5.25021245771488	0.9
2.44336897117374	1
1.52767403230333	0.9
1.93343233892231	1
1.24855506371471	1
2.04937590872554	0.9
5.50555709912312	1
2.80322135130108	1
1.68545439777001	0.95
3.30689976741971	0.9
2.19410616063594	0.9
4.28986014023907	0.9
3.90323960352794	1
3.44803175254288	0.9
3.08462072031837	0.95
3.09815739261301	1
0.764399032808374	1
3.62450019668091	1
2.51229789393725	0.9
4.52308997744644	1
0.691942984236505	0.95
2.67478618810464	0.95
3.61982054468446	0.9
4.10647952122565	1
3.59233288916932	0.9
1.45745065515348	0.85
1.61988005290762	0.9
0.977810742359387	0.95
2.69683315618863	1
4.47468664626281	1
3.59090824834277	0.9
